Is there a bot chatting to me?,GQ.bot
Is it automated message?,GQ.bot
Computer based pely,GQ.bot
Bot or human?,GQ.bot
Bot is chatting with me?,GQ.bot
Are you system generated message?,GQ.bot
Are you robot?,GQ.bot
Are you machine?,GQ.bot
Are you just computer?,GQ.bot
Are you a robot?,GQ.bot
Are you a person?,GQ.bot
Are you a machine?,GQ.bot
Are you a chatbot?,GQ.bot
Are you a bot?,GQ.bot
Are these automated messages?,GQ.bot
Am I talking to a bot?,GQ.bot
You are a boy are girl?,GQ.bot
You are a bot or human?,GQ.bot
This is a machine?,GQ.bot
This is a chatbot?,GQ.bot
System generated reply,GQ.bot
Sir you system genretrd,GQ.bot
Is this computer based response,GQ.bot
Is this a machine?,GQ.bot
Are you a human?,GQ.bot
Need help please,GQ.help
Need help,GQ.help
I need some info,GQ.help
Will you help me?,GQ.help
What else can you do?,GQ.help
What do you do?,GQ.help
What can you help me with?,GQ.help
What can you do?,GQ.help
What are you good at?,GQ.help
Need help plz,GQ.help
How can you help me,GQ.help
Can you help me?,GQ.help
How can you assist?,GQ.help
How can you help me?,GQ.help
How do you help?,GQ.help
How to help you?,GQ.help
How will you assist me?,GQ.help
i need help,GQ.help
Can you tell some info,GQ.help
Help me please,GQ.help
Hey,GQ.gen
Hi,GQ.gen
Hey!,GQ.gen
Hey there,GQ.gen
Hola!,GQ.gen
Hello chatbox ,GQ.gen
Hows life?,GQ.gen
How was your day?,GQ.gen
How you doin?,GQ.gen
Whats up?,GQ.gen
What's happening?,GQ.gen
Kya chal raha?,GQ.gen
Wassup?,GQ.gen
How you doing?,GQ.gen
Are you fine?,GQ.gen
Are you good?,GQ.gen
How are you?,GQ.gen
How are you doing?,GQ.gen
Who are youu?,GQ.name
What can I call you?,GQ.name
Your name?,GQ.name
Can you tell me your name?,GQ.name
Are you there?,GQ.name
Any one there?,GQ.name
What is your name?,GQ.name
are you abir?,GQ.name
Is anyone there?,GQ.name
Your name is?,GQ.name
Who is chatting?,GQ.name
Tell me about your self?,GQ.name
Who are you?,GQ.name
Who am I chatting with?,GQ.name
What's your name?,GQ.name
What should I say as your name?,GQ.name
Tell me your name?,GQ.name
What are you called?,GQ.name
I have a question,GQ.query
Need to aska query,GQ.query
I have a question for you,GQ.query
HAving a query,GQ.query
I have a query for you,GQ.query
I have a query,GQ.query
Have a query for you,GQ.query
Who is conducting this event,SQ.IEEE
What does IEEE-VIT do?,SQ.IEEE
What is IEEE-VIT ?,SQ.IEEE
Could you tell me more about IEEE-VIT?,SQ.IEEE
is this IEEE-VIT?,SQ.IEEE
Could you tell me more what does IEEE do?,SQ.IEEE
What is this chapter do?,SQ.IEEE
What is IEEE?,SQ.IEEE
What is ieee in vit,SQ.IEEE
Can you give information about IEEE-VIT,SQ.IEEE
What is IEEE-VIT  known for?,SQ.IEEE
What IEEE offers? ,SQ.IEEE
What's the club about?,SQ.IEEE
What does IEEE-VIT does,SQ.IEEE
What is IEEE-VIT?,SQ.IEEE
What is ieee,SQ.IEEE
What is IEEE vit ?,SQ.IEEE
What role does IEEE has to play?,SQ.IEEE
what's IEEE,SQ.IEEE
What is the aim of your chapter? ,SQ.IEEE
How did IEEE came into play?,SQ.IEEE
How much would it cost to participate?,SQ.reg_fee
Is there a registration fee?,SQ.reg_fee
Is the event free?,SQ.reg_fee
How much will it cost me to register?,SQ.reg_fee
What are the registration fees?,SQ.reg_fee
How much do we have to pay,SQ.reg_fee
What is the registration fee of the event?,SQ.reg_fee
What is the fees required to register for the event?,SQ.reg_fee
What’s the price for getting a registration done in the event,SQ.reg_fee
How much does it cost?,SQ.reg_fee
How much should I pay for registration?,SQ.reg_fee
How much is the registration charge?,SQ.reg_fee
How much do I have to pay to register?,SQ.reg_fee
How much is the registration fee,SQ.reg_fee
What is the registration fee?,SQ.reg_fee
Is there a registeration fee?,SQ.reg_fee
Should I open my wallet?,SQ.reg_fee
what is the registration fees?,SQ.reg_fee
What would be the registration fees for this event?,SQ.reg_fee
How much it's gonna cost?,SQ.reg_fee
what's the registration fees? ,SQ.reg_fee
What is the cost for the event? ,SQ.reg_fee
How much do I pay to register?,SQ.reg_fee
Can I pay online? ,SQ.reg_fee
Can I pay on the spot? ,SQ.reg_fee
Will you accept gpay?,SQ.reg_fee
Is is refundable?,SQ.reg_fee
What's the mode of payment?,SQ.reg_fee
How much does it cost? ,SQ.reg_fee
What is the registration cost?,SQ.reg_fee
When is the last day i can join,SQ.reg_lastdate
Till when can I apply?,SQ.reg_lastdate
Till when can I register?,SQ.reg_lastdate
When is the deadline to register for opencon?,SQ.reg_lastdate
till when can I register ? ,SQ.reg_lastdate
When is the deadline for registration?,SQ.reg_lastdate
What is the last date for registration,SQ.reg_lastdate
By what date should we register for the event?,SQ.reg_lastdate
Till when can i fill the form,SQ.reg_lastdate
When is the registration ending?,SQ.reg_lastdate
When is the last date?,SQ.reg_lastdate
When does the registration close?  ,SQ.reg_lastdate
When can I register till?,SQ.reg_lastdate
When can I register by?,SQ.reg_lastdate
When is the last date of registration,SQ.reg_lastdate
When is the last date for registration?,SQ.reg_lastdate
Last date to register ,SQ.reg_lastdate
What’s the deadline for my registration?,SQ.reg_lastdate
Until when can i register? ,SQ.reg_lastdate
What would be the last date to register?,SQ.reg_lastdate
Till which date can I register,SQ.reg_lastdate
when is the last for registration? ,SQ.reg_lastdate
When is the last date to register? ,SQ.reg_lastdate
What is the deadline for registration?,SQ.reg_lastdate
What is the last day for registration?,SQ.reg_lastdate
When is the last date? ,SQ.reg_lastdate
What is the last date for registration?,SQ.reg_lastdate
Till what date can I apply for the event?,SQ.reg_lastdate
When is the last day to register?,SQ.reg_lastdate
Can we register on spot? ,SQ.reg_lastdate
What is the last date for payment?,SQ.reg_lastdate
Can we approach anyone for registration if the last date passes?,SQ.reg_lastdate
When is the event,SQ.event_date
What dates are the events going to be on? ,SQ.event_date
When is it being held?,SQ.event_date
When will opencon be held?,SQ.event_date
Which day to which day is the event? ,SQ.event_date
when is the event? ,SQ.event_date
When is the event going to happen ?,SQ.event_date
When is the event happening,SQ.event_date
What are the dates of the event?,SQ.event_date
When is the event planned to take place,SQ.event_date
When and where is it being held?,SQ.event_date
When is it scheduled?,SQ.event_date
When is this event? Do we have to attend all the days? ,SQ.event_date
When is it,SQ.event_date
When is it?,SQ.event_date
When is the event organised,SQ.event_date
When is this event?,SQ.event_date
Date?,SQ.event_date
When do you need my presence?,SQ.event_date
When will that event take place?,SQ.event_date
What are the dates when the event is held? ,SQ.event_date
On which dates will the event be held?,SQ.event_date
What is the time span for the event?,SQ.event_date
What is the schedule for the event? ,SQ.event_date
When does the even start and end?,SQ.event_date
What are the dates for the event ? ,SQ.event_date
On what dates will the event be conducted?,SQ.event_date
How many days the event would run for? ,SQ.event_date
On what days we have the event?,SQ.event_date
Who will be taking the sessions,SQ.event_speakers
Which fields are being covered?,SQ.event_speakers
Who are the speakers in this event?,SQ.event_speakers
Who are the speakers for the event?,SQ.event_speakers
Who will be speaking at the event? ,SQ.event_speakers
Who are the speakers ?,SQ.event_speakers
Who is coming to the conference ,SQ.event_speakers
Who are the speakers for the event and what topic would they be speaking about?,SQ.event_speakers
Who all will be coming to give sessions,SQ.event_speakers
Who will be the speaker?,SQ.event_speakers
Who is going to address the gathering?,SQ.event_speakers
Who all are the speakers in this event?,SQ.event_speakers
Who is speaking,SQ.event_speakers
Who are the speakers!,SQ.event_speakers
Who are the guests,SQ.event_speakers
Who are the speakers?,SQ.event_speakers
Speakers?,SQ.event_speakers
What about the trainers?,SQ.event_speakers
Do you have any speakers coming in? ,SQ.event_speakers
Who would be presiding as speakers for the session?,SQ.event_speakers
Who are the speakers,SQ.event_speakers
who all are the speakers for the hackathon? ,SQ.event_speakers
Could you name the speakers who will be coming?,SQ.event_speakers
Who are the speakers?,SQ.event_speakers
How many speakers will there be? ,SQ.event_speakers
Will this speaker be there? ,SQ.event_speakers
Can I see a list of speakers?,SQ.event_speakers
General info about the speakers? ,SQ.event_speakers
When will the speakers be coming? ,SQ.event_speakers
Can we talk to them personally?,SQ.event_speakers
What domains/specializations are they gonna talk about?,SQ.event_speakers
What will the winner get,SQ.event_prize
Are there cash prizes?,SQ.event_prize
Does the winner get a prize?,SQ.event_prize
Prizes for the winners?,SQ.event_prize
Do the people who didn't win but performed well get anything?,SQ.event_prize
are there any prizes? ,SQ.event_prize
Is there a winner prize?,SQ.event_prize
What is the prize for the winner of the hack,SQ.event_prize
Are there any prizes for winners?,SQ.event_prize
What will i get if i win the opencon,SQ.event_prize
What is the reward?,SQ.event_prize
What are the rewards?,SQ.event_prize
What is the cash prize? ,SQ.event_prize
What will I get?,SQ.event_prize
What do I get if I win?,SQ.event_prize
How much is the prize money,SQ.event_prize
What is the prize money?,SQ.event_prize
Award?,SQ.event_prize
Will I get some bounty?,SQ.event_prize
Do you have any prizes?,SQ.event_prize
What about the price money?,SQ.event_prize
What can I get?,SQ.event_prize
what's the prize money? ,SQ.event_prize
Do we get any prizes? ,SQ.event_prize
What are the prizes being offered?,SQ.event_prize
What is the prize money?,SQ.event_prize
What is the criteria for getting a prize?,SQ.event_prize
What is the breakdown for the prizes? ,SQ.event_prize
Will there be goodies?,SQ.event_prize
What are the prizes for winners? ,SQ.event_prize
Do runner ups get something? ,SQ.event_prize
Will we get stickers for answering questions in event? ,SQ.event_prize
Will we get T-shirts in the event?,SQ.event_prize
Will the prize be cash or goodies or other benefits? ,SQ.event_prize
How will the prize be divided?,SQ.event_prize
What's is the prize?,SQ.event_prize
Are there second and third places too?,SQ.event_prize
What is the timeline of the event,SQ.event_schedule
What is the schedule?,SQ.event_schedule
What is the flow of the event?,SQ.event_schedule
Can I see the event schedule ?,SQ.event_schedule
what’s the Schedule? ,SQ.event_schedule
What is the schedule for the event ?,SQ.event_schedule
What is timing of the event ,SQ.event_schedule
How would the event go on?,SQ.event_schedule
What is the itinerary of your event ,SQ.event_schedule
What is the schedule,SQ.event_schedule
When is the event scheduled?,SQ.event_schedule
When is the event? Can we leave in between?,SQ.event_schedule
Can I have the itinerary?,SQ.event_schedule
What's the schedule,SQ.event_schedule
What is the itinerary,SQ.event_schedule
Event itinerary?,SQ.event_schedule
Schedule,SQ.event_schedule
What’s the time table for this event?,SQ.event_schedule
What is the flow of events?,SQ.event_schedule
When is it going to be held?,SQ.event_schedule
When is it gonna start,SQ.event_schedule
what's the event timings and schedule? ,SQ.event_schedule
What is the detailed event schedule ,SQ.event_schedule
How is the event schedule?,SQ.event_schedule
When are the events happening? ,SQ.event_schedule
What is the itinerary? ,SQ.event_schedule
When is the event being hosted?,SQ.event_schedule
Do we have to stay there the whole day?,SQ.event_schedule
How many days the event would go for?,SQ.event_schedule
When is the conference?,SQ.event_schedule
What will happen when?,SQ.event_schedule
What is this about?,SQ.event_details
What is this event about? ,SQ.event_details
What is open con?,SQ.event_details
What is opencon?,SQ.event_details
what is this? ,SQ.event_details
What is this event about?,SQ.event_details
What exactly is open con,SQ.event_details
Basically is it a conference or hackathon?,SQ.event_details
What is opencon basically about..?,SQ.event_details
What is the event all about?,SQ.event_details
What exactly is this event?,SQ.event_details
What's the event? ,SQ.event_details
What is this ,SQ.event_details
What is this about,SQ.event_details
What is this event about,SQ.event_details
What is this about?,SQ.event_details
What is the event about? ,SQ.event_details
What’s so great in this event?,SQ.event_details
What does it entail ,SQ.event_details
What is the event all about?,SQ.event_details
What is this event about,SQ.event_details
What is the event about? ,SQ.event_details
What is this all about?,SQ.event_details
What will we do in this event ?,SQ.event_details
What benefits do we get from this event?,SQ.event_details
how is it different from other hackathons?,SQ.event_details
Where can i stay,FAQ.accom
Will the accommodation be included in registration fees?,FAQ.accom
Where can I stay ?,FAQ.accom
What about accomodation for the participants?,FAQ.accom
is accommodation provided?,FAQ.accom
Is accomadation available for externals?,FAQ.accom
What will we do for accommodation ,FAQ.accom
Would I be provided accommodation by VIT?,FAQ.accom
Is stay provided for us,FAQ.accom
How is the accomodation done?,FAQ.accom
How will you accommodate?,FAQ.accom
Is accommodation free? ,FAQ.accom
Where can I stay?,FAQ.accom
Where can I stay?,FAQ.accom
What about our stay,FAQ.accom
What is the accommodation situation?,FAQ.accom
Where do i stay?,FAQ.accom
Where will I stay?,FAQ.accom
What are the accommodations provided?,FAQ.accom
Will there be any accommodation for the participants?,FAQ.accom
Is accommodation provided,FAQ.accom
Will u provide accommodation during the event? ,FAQ.accom
Do you provide accommodation? ,FAQ.accom
Will accommodation be arranged?,FAQ.accom
How will we be accomadated during the event?,FAQ.accom
Can I stay outside campus? ,FAQ.accom
Are there any accommodations in the hostels?,FAQ.accom
Can I stay with a friend in his/her hostel?,FAQ.accom
All the details of the accommodation.,FAQ.accom
Would accommodation be free or paid? ,FAQ.accom
Would accommodation be provided in a dormitory? ,FAQ.accom
Would it be AC/Non AC?,FAQ.accom
Can I live outside the VIT campus?,FAQ.accom
Will we provided rooms or dormitories?,FAQ.accom
Will refreshments be provided,FAQ.food
What is the menu?,FAQ.food
Do we get food during the event? What food?,FAQ.food
What about food/refreshments during the event?,FAQ.food
Do we have to get our own food? ,FAQ.food
will food be provided?,FAQ.food
Will food be provided ?,FAQ.food
What are th arrangements for food,FAQ.food
Would food be provided?,FAQ.food
Will we be provided food during the event,FAQ.food
Will food be provided,FAQ.food
Will the food be provided?,FAQ.food
Is there any proper food arrangement? ,FAQ.food
What about lunch?,FAQ.food
Will food be provided?,FAQ.food
Are we gonna be provided food,FAQ.food
What are the foods offered?,FAQ.food
Is there food?,FAQ.food
I am a foodie! Will I get some good food when I am hungry?,FAQ.food
Will you feed us?,FAQ.food
Will food be provided?,FAQ.food
Is food included,FAQ.food
will there be free food? ,FAQ.food
What are the arrangements for food? ,FAQ.food
What food arrangements shall be there?,FAQ.food
What about refreshments?,FAQ.food
Is there non-vegetarian food? ,FAQ.food
Will there be vegan food?,FAQ.food
What will be provided to us as food to be precise!,FAQ.food
Do we get the food services all the days of the event?,FAQ.food
Do we have to pay seperately for food?,FAQ.food
Will there be stalls ?,FAQ.food
Would food arrangements be free of cost? ,FAQ.food
Would pizza's be provided?,FAQ.food
Are there arrangements for vegetarians? ,FAQ.food
Are there arrangements for non vegetarians?,FAQ.food
I have further doubts i want to clear,FAQ.contact_info
Who to contact for further doubts?,FAQ.contact_info
Give me the contact info of someone from ieee,FAQ.contact_info
Who should I contact for more info?,FAQ.contact_info
whom can I contact? ,FAQ.contact_info
Who do i contact regarding this event?,FAQ.contact_info
Who should I contact ,FAQ.contact_info
Whom to contact?,FAQ.contact_info
Whom can i contact in person from ieeevit,FAQ.contact_info
Whom to contact for more information,FAQ.contact_info
How to contact the organisation committee?,FAQ.contact_info
Whom can we contact for queries?,FAQ.contact_info
Can I get some numbers,FAQ.contact_info
I need more help,FAQ.contact_info
Who should I talk to,FAQ.contact_info
Contact info?,FAQ.contact_info
Phone,FAQ.contact_info
I want more details about the event Do you know someone who could help me out?,FAQ.contact_info
Who can i contact for further details ?,FAQ.contact_info
Whom do I need to contact?,FAQ.contact_info
Who can I contact for more details,FAQ.contact_info
whom should I contact? ,FAQ.contact_info
Whom can I contact for queries? ,FAQ.contact_info
Could you provide the details of a person to contact?,FAQ.contact_info
Who can I contact for queries regarding the event?,FAQ.contact_info
Who can I call for clarification? ,FAQ.contact_info
How can I reach the event hosts? ,FAQ.contact_info
Contact details of organisers,FAQ.contact_info
Who can I contact for queries regarding accomaodation?,FAQ.contact_info
Is there any general email id or platform where we can send our questions?,FAQ.contact_info
Who should I contact for accommodation arrangements? ,FAQ.contact_info
I have some general query Who should I talk to?,FAQ.contact_info
What will i get out of this,FAQ.why_reg
Why should I come?,FAQ.why_reg
What is so special in your event that I should register in it?,FAQ.why_reg
Why should I register for opencon?,FAQ.why_reg
What will i get out of this event? ,FAQ.why_reg
why should I register?,FAQ.why_reg
Why should I register for this event?,FAQ.why_reg
What will i gain by joining this event ?,FAQ.why_reg
What are the benefits for me to register in the event?,FAQ.why_reg
Why should i choose opencon over other events,FAQ.why_reg
How is it gone a help on being registered?,FAQ.why_reg
What is the benefit of attending this session?,FAQ.why_reg
Why should we register? ,FAQ.why_reg
What does this do for me,FAQ.why_reg
What's so special about this event?,FAQ.why_reg
Why should i register for this event,FAQ.why_reg
Why should i come to this event?,FAQ.why_reg
There are many events Why this event?,FAQ.why_reg
Will this event worth wallet? ,FAQ.why_reg
What is interesting about this?,FAQ.why_reg
What benefits would I get by participating?,FAQ.why_reg
What r we gonna get from this,FAQ.why_reg
why should I register for ur event?,FAQ.why_reg
Why should we register for the event?,FAQ.why_reg
Why should I register?,FAQ.why_reg
Why should we register for the event?,FAQ.why_reg
What is special about the event?,FAQ.why_reg
Why this event and not some other?,FAQ.why_reg
Why should I come for your event?,FAQ.why_reg
What's so special about this particular event?,FAQ.why_reg
What do we achieve by the end of this event?,FAQ.why_reg
How can i help the event,JOIN.sponsor
Do you have enough funding?,JOIN.sponsor
I want to sponsor this event,JOIN.sponsor
I would like to sponsor opencon 2020. Who should I contact? ,JOIN.sponsor
I would like to sponsor you.,JOIN.sponsor
How can someone be a sponsor ?,JOIN.sponsor
I interested in sponsoring the event,JOIN.sponsor
Why should I fund your event?,JOIN.sponsor
Is your finance done get back to us here if you need anything ,JOIN.sponsor
How to sponsor the event?,JOIN.sponsor
How to sponsor the event?,JOIN.sponsor
What are you willing to sponsor? ,JOIN.sponsor
Can you advertise for me?,JOIN.sponsor
Can a sponsor join?,JOIN.sponsor
How can i sponsor this event,JOIN.sponsor
Want to sponsor your event,JOIN.sponsor
I want to sponsor,JOIN.sponsor
I’m willing to contribute money for this event.,JOIN.sponsor
How do i reach for any potential sponsorship?,JOIN.sponsor
Where can I register as sponsors?,JOIN.sponsor
We would like to sponsor your event,JOIN.sponsor
can we apply for sponsorship? ,JOIN.sponsor
I would like to join you as a sponsor.,JOIN.sponsor
What if a sponsor wants to join us?,JOIN.sponsor
Do you need more funds? ,JOIN.sponsor
Can our company be a part of this endeavor as a sponsor? ,JOIN.sponsor
Would you like to discuss more sponsorship?,JOIN.sponsor
Can we contact you for future sponsorship?,JOIN.sponsor
What form of help are you seeking in sponsorship? ,JOIN.sponsor
What are the benefits in sponsoring your event?,JOIN.sponsor
Whom to contact for sponsorship purposes? ,JOIN.sponsor
Any future benefits for funding your event?,JOIN.sponsor
Can i become a speaker,JOIN.speaker
Is there any vacancy for more speakers?,JOIN.speaker
I would like to speak in your event,JOIN.speaker
I would like to be onboard as a speaker for opencon.,JOIN.speaker
Whom to contact if I want to come as a speaker?,JOIN.speaker
can I speak at your event?,JOIN.speaker
How can someone be a speaker?,JOIN.speaker
I would like to deliver a speech in the conference ,JOIN.speaker
Is there a place for speaker in your event ,JOIN.speaker
How to be a part of the initiative?,JOIN.speaker
How to be a part of the event?,JOIN.speaker
What are you willing to speak about? ,JOIN.speaker
Can I speak at your event?,JOIN.speaker
Can a speaker join?,JOIN.speaker
How can i join this event as a speaker,JOIN.speaker
I want to be a speaker at your event,JOIN.speaker
I want to speak,JOIN.speaker
I am willing to give a speech for this event.,JOIN.speaker
What is the procedure to become a speaker?,JOIN.speaker
Is there any slot available for speakers?,JOIN.speaker
Is there any requirements for your speech?,JOIN.speaker
Can I come as a speaker? ,JOIN.speaker
Would transportation to campus be provided?,JOIN.speaker
I would like to join you as a speaker.,JOIN.speaker
What if a speaker wants to join us?,JOIN.speaker
How do I apply to be a part of the panel? ,JOIN.speaker
What fields do you need speakers from? ,JOIN.speaker
What is the criteria required for the speakers?,JOIN.speaker